Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Customer Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6048,US2012-8390,2012-09-03,2012-09-08,Standard Class,CP-2085,Cathy Prescott,Corporate,Tucson,Arizona,85705,West,FUR-GE -10002009,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2,0,99.23
6049,US2013-4790,2013-06-10,2013-06-17,Standard Class,BF-1215,Benjamin Farhat,Home Office,Minneapolis,Minnesota,55407,Central,FUR-BUS-10001158,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",277.176,2,0.4,-69.294
6050,US2012-2860,2012-11-07,2012-11-11,Standard Class,CP-2340,Christine Phan,Corporate,Miami,Florida,33142,South,OFF-AVE-10001743,Office Supplies,Binders,Avery Hanging File Binders,28.704,8,0.4,2.8704
6051,US2012-2860,2012-11-07,2012-11-11,Standard Class,CP-2340,Christine Phan,Corporate,Miami,Florida,33142,South,OFF-GBC-10003160,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2152.776,4,0.4,251.1572
6052,US2013-8240,2013-06-16,2013-06-19,First Class,LS-7245,Lynn Smith,Consumer,Houston,Texas,77036,Central,OFF-XER-10004281,Office Supplies,Paper,Xerox 19,111.528,6,0.4,9.294
6053,US2012-4760,2012-04-25,2012-04-30,Standard Class,TS-11655,Trudy Schmidt,Consumer,Milwaukee,Wisconsin,53209,Central,OFF-NEW-10003504,Office Supplies,Art,Newell 324,46.2,4,0,12.936
6054,US2012-4760,2012-04-25,2012-04-30,Standard Class,TS-11655,Trudy Schmidt,Consumer,Milwaukee,Wisconsin,53209,Central,OFF-BEL-10004592,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,217.92,4,0,61.0176
6055,US2013-8320,2013-09-24,2013-09-27,Second Class,JS-5940,Joni Sundaresam,Home Office,Lancaster,Ohio,43130,East,OFF-XER-10002354,Office Supplies,Paper,Xerox 1970,5.976,2,0.4,0.6972
6056,US2013-8320,2013-09-24,2013-09-27,Second Class,JS-5940,Joni Sundaresam,Home Office,Lancaster,Ohio,43130,East,FUR-ELD-10002549,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21,4,0.4,0.7
6057,US2013-8320,2013-09-24,2013-09-27,Second Class,JS-5940,Joni Sundaresam,Home Office,Lancaster,Ohio,43130,East,OFF-FEL-10001746,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,6,0.5,-1.3944
6058,US2013-1970,2013-08-19,2013-08-21,First Class,NF-8385,Natalie Fritzler,Consumer,Edinburg,Texas,78539,Central,OFF-GBC-10000670,Office Supplies,Binders,GBC Wire Binding Combs,6.204,1,0.4,0.7238
6059,US2013-1970,2013-08-19,2013-08-21,First Class,NF-8385,Natalie Fritzler,Consumer,Edinburg,Texas,78539,Central,OFF-ADV-10003867,Office Supplies,Paper,Advantus Motivational Note Cards,62.88,8,0.4,9.432
6060,US2011-4030,2011-03-02,2011-03-08,Standard Class,KN-6705,Kristina Nunn,Home Office,New York City,New York,10009,East,OFF-STA-10004927,Office Supplies,Envelopes,Staples,10.224,2,0.1,4.2032
6061,US2011-4030,2011-03-02,2011-03-08,Standard Class,KN-6705,Kristina Nunn,Home Office,New York City,New York,10009,East,OFF-ARR-10002213,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",26.208,4,0.1,11.0656
6062,US2011-2470,2011-12-30,2012-01-03,Standard Class,GA-4725,Guy Armstrong,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-MAX-10004253,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",20.976,2,0.4,0
6063,US2012-560,2012-04-10,2012-04-16,Standard Class,EH-4125,Eugene Hildebrand,Home Office,Rochester,New York,14609,East,OFF-STE-10002739,Office Supplies,Storage,Steel Personal Filing/Posting Tote,127.836,4,0.1,24.1468
6064,US2012-560,2012-04-10,2012-04-16,Standard Class,EH-4125,Eugene Hildebrand,Home Office,Rochester,New York,14609,East,OFF-FAB-10003263,Office Supplies,Art,Faber Castell Col-Erase Pencils,8.802,2,0.1,3.0318
6065,US2012-5030,2012-12-25,2012-12-30,Second Class,RA-9285,Ralph Arnett,Consumer,San Diego,California,92037,West,TEC-BRO-10004344,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1079.964,4,0.1,299.99
6066,US2012-5030,2012-12-25,2012-12-30,Second Class,RA-9285,Ralph Arnett,Consumer,San Diego,California,92037,West,OFF-IMP-10001753,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",7.56,2,0.1,3.276
6067,US2012-5030,2012-12-25,2012-12-30,Second Class,RA-9285,Ralph Arnett,Consumer,San Diego,California,92037,West,OFF-GRE-10002918,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),10.764,2,0.1,4.186
6068,US2012-2290,2012-04-05,2012-04-07,First Class,TT-11070,Ted Trevino,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-AVE-10002488,Office Supplies,Labels,Avery 499,17.928,6,0.4,1.7928
6069,US2012-1730,2012-01-17,2012-01-23,Standard Class,AH-465,Amy Hunt,Consumer,Bartlett,Tennessee,38134,South,OFF-ACM-10002886,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",111.2,8,0,32.248
6070,US2014-5730,2014-05-21,2014-05-25,Standard Class,CC-2430,Chuck Clark,Home Office,Lakewood,California,90712,West,FUR-GLO-10000064,Furniture,Chairs,"Global Geo Office Task Chair, Gray",583.056,8,0.1,-32.392
6071,US2014-5730,2014-05-21,2014-05-25,Standard Class,CC-2430,Chuck Clark,Home Office,Lakewood,California,90712,West,FUR-G.E-10000449,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.282,1,0.1,2.6524
6072,US2014-5730,2014-05-21,2014-05-25,Standard Class,CC-2430,Chuck Clark,Home Office,Lakewood,California,90712,West,TEC-OKI-10003018,Technology,Machines,Okidata B400 Printer,386.1,1,0.1,81.51
6073,US2014-7160,2014-08-14,2014-08-21,Standard Class,KD-6495,Keith Dawkins,Corporate,Philadelphia,Pennsylvania,19120,East,OFF-AVE-10001720,Office Supplies,Labels,Avery 486,8.772,2,0.4,1.0234
6074,US2012-3350,2012-12-31,2013-01-04,Standard Class,BG-1035,Barry Gonzalez,Consumer,Austin,Texas,78745,Central,OFF-FEL-10000482,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.688,2,0.2,-26.7204
6075,US2012-3350,2012-12-31,2013-01-04,Standard Class,BG-1035,Barry Gonzalez,Consumer,Austin,Texas,78745,Central,OFF-STO-10000890,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.2,0.5668
6076,US2012-3350,2012-12-31,2013-01-04,Standard Class,BG-1035,Barry Gonzalez,Consumer,Austin,Texas,78745,Central,OFF-STA-10002781,Office Supplies,Supplies,Staples,5.888,2,0.2,-1.3248
6077,US2014-8950,2014-12-26,2014-12-30,Standard Class,FH-4365,Fred Hopkins,Corporate,Los Angeles,California,90008,West,OFF-GBC-10003598,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,115.164,2,0.1,47.3452
6078,US2014-8950,2014-12-26,2014-12-30,Standard Class,FH-4365,Fred Hopkins,Corporate,Los Angeles,California,90008,West,OFF-TEN-10004573,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",243.558,2,0.1,-24.3558
6079,US2013-6140,2013-09-02,2013-09-08,Standard Class,PG-8820,Patrick Gardner,Consumer,New York City,New York,10011,East,TEC-ENE-10003159,Technology,Accessories,Enermax Aurora Lite Keyboard,422.01,6,0.1,159.426
6080,US2013-6140,2013-09-02,2013-09-08,Standard Class,PG-8820,Patrick Gardner,Consumer,New York City,New York,10011,East,TEC-MEM-10002860,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,65.232,2,0.1,23.1936
6081,US2013-6140,2013-09-02,2013-09-08,Standard Class,PG-8820,Patrick Gardner,Consumer,New York City,New York,10011,East,OFF-ACM-10004813,Office Supplies,Supplies,Acme Value Line Scissors,6.57,2,0.1,1.46
6082,US2013-6140,2013-09-02,2013-09-08,Standard Class,PG-8820,Patrick Gardner,Consumer,New York City,New York,10011,East,FUR-HOW-10003077,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",115.092,2,0.1,28.1336
6083,US2014-9560,2014-08-06,2014-08-09,First Class,NZ-8565,Nick Zandusky,Home Office,Houston,Texas,77070,Central,OFF-TEN-10004255,Office Supplies,Storage,"Tennsco Lockers, Sand",134.272,8,0.2,6.7136
6084,US2011-2140,2011-02-19,2011-02-19,Same Day,TB-11595,Troy Blackwell,Consumer,Lubbock,Texas,79424,Central,FUR-DAX-10002719,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",30.192,4,0.4,1.0064
6085,US2013-720,2013-11-23,2013-11-28,Standard Class,JE-5475,Jeremy Ellison,Consumer,Houston,Texas,77095,Central,OFF-WIL-10000584,Office Supplies,Binders,Wilson Jones Impact Binders,18.648,6,0.4,2.7972
6086,US2013-720,2013-11-23,2013-11-28,Standard Class,JE-5475,Jeremy Ellison,Consumer,Houston,Texas,77095,Central,OFF-NEW-10003201,Office Supplies,Art,Newell 348,20.992,8,0.2,2.3616
6087,US2013-720,2013-11-23,2013-11-28,Standard Class,JE-5475,Jeremy Ellison,Consumer,Houston,Texas,77095,Central,TEC-KEY-10001242,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,18.024,2,0.4,-6.6088
6088,US2013-720,2013-11-23,2013-11-28,Standard Class,JE-5475,Jeremy Ellison,Consumer,Houston,Texas,77095,Central,OFF-AVE-10003100,Office Supplies,Labels,Avery 494,1.566,1,0.4,0.1566
6089,US2013-720,2013-11-23,2013-11-28,Standard Class,JE-5475,Jeremy Ellison,Consumer,Houston,Texas,77095,Central,OFF-ACC-10003322,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,13.464,6,0.4,2.244
6090,US2012-5080,2012-12-14,2012-12-18,Standard Class,EH-3945,Eric Hoffmann,Consumer,Costa Mesa,California,92627,West,FUR-STA-10001811,Furniture,Furnishings,Staples,17.532,2,0.1,6.6232
6091,US2012-6010,2012-06-13,2012-06-17,Standard Class,BF-975,Barbara Fisher,Corporate,Roswell,Georgia,30076,South,OFF-XER-10001814,Office Supplies,Paper,Xerox 202,6.48,1,0,3.1104
6092,US2014-720,2014-12-29,2015-01-01,Second Class,PC-8745,Pamela Coakley,Corporate,Loveland,Colorado,80538,West,OFF-AVE-10004707,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.376,2,0.4,0.198
6093,US2014-1490,2014-09-21,2014-09-27,Standard Class,SV-10365,Seth Vernon,Consumer,New York City,New York,10035,East,FUR-HON-10001602,Furniture,Chairs,Hon Valutask Swivel Chairs,181.764,2,0.1,12.1176
6094,US2014-1490,2014-09-21,2014-09-27,Standard Class,SV-10365,Seth Vernon,Consumer,New York City,New York,10035,East,TEC-LOG-10003560,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",191.52,2,0.1,74.48
6095,US2014-1490,2014-09-21,2014-09-27,Standard Class,SV-10365,Seth Vernon,Consumer,New York City,New York,10035,East,OFF-TOP-10001693,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",30.816,8,0.1,12.6688
6096,US2014-1490,2014-09-21,2014-09-27,Standard Class,SV-10365,Seth Vernon,Consumer,New York City,New York,10035,East,TEC-SAN-10003674,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,65.376,2,0.1,14.528
6097,US2014-1490,2014-09-21,2014-09-27,Standard Class,SV-10365,Seth Vernon,Consumer,New York City,New York,10035,East,OFF-SIM-10004820,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",40.86,4,0.1,8.172
6098,US2014-1490,2014-09-21,2014-09-27,Standard Class,SV-10365,Seth Vernon,Consumer,New York City,New York,10035,East,OFF-ADA-10000636,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",12.384,2,0.1,4.9536
6099,US2014-1490,2014-09-21,2014-09-27,Standard Class,SV-10365,Seth Vernon,Consumer,New York City,New York,10035,East,FUR-GLO-10002204,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991
6100,US2014-1490,2014-09-21,2014-09-27,Standard Class,SV-10365,Seth Vernon,Consumer,New York City,New York,10035,East,OFF-PRE-10002990,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",7.856,2,0.2,2.6514
6101,US2014-1490,2014-09-21,2014-09-27,Standard Class,SV-10365,Seth Vernon,Consumer,New York City,New York,10035,East,OFF-ADV-10002914,Office Supplies,Fasteners,Advantus Push Pins,3.924,2,0.1,1.3516
6102,US2014-1490,2014-09-21,2014-09-27,Standard Class,SV-10365,Seth Vernon,Consumer,New York City,New York,10035,East,FUR-HON-10003107,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2625.57,10,0.1,554.287
6103,US2014-1490,2014-09-21,2014-09-27,Standard Class,SV-10365,Seth Vernon,Consumer,New York City,New York,10035,East,TEC-APP-10001125,Technology,Phones,Apple iPhone 5,1169.694,2,0.1,220.9422
6104,US2014-1490,2014-09-21,2014-09-27,Standard Class,SV-10365,Seth Vernon,Consumer,New York City,New York,10035,East,FUR-GLO-10003682,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1803.528,4,0.1,300.588
6105,US2014-1490,2014-09-21,2014-09-27,Standard Class,SV-10365,Seth Vernon,Consumer,New York City,New York,10035,East,TEC-PLA-10002198,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,62.91,2,0.1,11.883
6106,US2014-1490,2014-09-21,2014-09-27,Standard Class,SV-10365,Seth Vernon,Consumer,New York City,New York,10035,East,TEC-LOG-10001957,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,35.982,2,0.1,9.5952
6107,US2014-6550,2014-08-23,2014-08-25,First Class,Dp-3240,Dean percer,Home Office,Philadelphia,Pennsylvania,19143,East,FUR-BEV-10002614,Furniture,Tables,Bevis Boat-Shaped Conference Table,157.266,2,0.7,-241.1412
6108,US2012-6640,2012-06-18,2012-06-22,Standard Class,HR-4830,Harold Ryan,Corporate,Miami,Florida,33178,South,OFF-DIX-10002300,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",10.224,4,0.4,0.1704
6109,US2011-8430,2011-12-20,2011-12-25,Standard Class,WB-11850,William Brown,Consumer,Grand Prairie,Texas,75051,Central,OFF-BEL-10001419,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,58.296,2,0.4,-10.6876
6110,US2011-8430,2011-12-20,2011-12-25,Standard Class,WB-11850,William Brown,Consumer,Grand Prairie,Texas,75051,Central,TEC-LOG-10000795,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,39.264,4,0.4,-19.632
6111,US2013-4850,2013-09-12,2013-09-17,Standard Class,AS-90,Adam Shillingsburg,Consumer,Chicago,Illinois,60653,Central,OFF-SME-10000924,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,4.5,2,0.4,0.6
6112,US2013-4850,2013-09-12,2013-09-17,Standard Class,AS-90,Adam Shillingsburg,Consumer,Chicago,Illinois,60653,Central,OFF-INS-10003562,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,3.816,2,0.4,0.3816
6113,US2013-9650,2013-11-13,2013-11-17,Standard Class,SP-10920,Susan Pistek,Consumer,Parma,Ohio,44134,East,FUR-GLO-10004158,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1083.528,6,0.4,-198.6468
6114,US2013-9650,2013-11-13,2013-11-17,Standard Class,SP-10920,Susan Pistek,Consumer,Parma,Ohio,44134,East,OFF-HOL-10004947,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",82.572,2,0.4,5.5048
6115,US2013-9650,2013-11-13,2013-11-17,Standard Class,SP-10920,Susan Pistek,Consumer,Parma,Ohio,44134,East,OFF-OIC-10002821,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.752,6,0.2,5.4444
6116,US2013-9650,2013-11-13,2013-11-17,Standard Class,SP-10920,Susan Pistek,Consumer,Parma,Ohio,44134,East,FUR-HON-10001381,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1171.104,8,0.4,-195.184
6117,US2013-9650,2013-11-13,2013-11-17,Standard Class,SP-10920,Susan Pistek,Consumer,Parma,Ohio,44134,East,FUR-HON-10004005,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,385.176,2,0.4,-77.0352
6118,US2013-3990,2013-03-15,2013-03-21,Standard Class,SP-10650,Stephanie Phelps,Corporate,Redwood City,California,94061,West,OFF-WIL-10001878,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,47.142,6,0.1,19.3806
6119,US2013-8210,2013-11-14,2013-11-20,Standard Class,CM-2655,Corinna Mitchell,Home Office,New York City,New York,10011,East,TEC-XIA-10003805,Technology,Phones,Xiaomi Mi3,2051.964,4,0.1,364.7936
6120,US2013-8210,2013-11-14,2013-11-20,Standard Class,CM-2655,Corinna Mitchell,Home Office,New York City,New York,10011,East,OFF-AVE-10002488,Office Supplies,Labels,Avery 499,8.964,2,0.1,3.5856
6121,US2014-6070,2014-09-20,2014-09-26,Standard Class,JR-6210,Justin Ritter,Corporate,Springfield,Oregon,97477,West,TEC-MOP-10004009,Technology,Phones,Mophie Juice Pack Helium for iPhone,159.98,2,0,44.7944
6122,US2014-6070,2014-09-20,2014-09-26,Standard Class,JR-6210,Justin Ritter,Corporate,Springfield,Oregon,97477,West,OFF-PEE-10004634,Office Supplies,Art,Peel-Off China Markers,19.86,2,0,8.3412
6123,US2014-6070,2014-09-20,2014-09-26,Standard Class,JR-6210,Justin Ritter,Corporate,Springfield,Oregon,97477,West,FUR-HOW-10003077,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",511.52,8,0,163.6864
6124,US2014-6070,2014-09-20,2014-09-26,Standard Class,JR-6210,Justin Ritter,Corporate,Springfield,Oregon,97477,West,FUR-O'S-10001559,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,0,41.1332
6125,US2014-2260,2014-12-05,2014-12-10,Standard Class,CB-2415,Christy Brittain,Consumer,Chicago,Illinois,60610,Central,OFF-ADV-10002880,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2,0.2,4.6176
6126,US2012-620,2012-08-31,2012-09-05,Standard Class,SD-10485,Shirley Daniels,Home Office,Bedford,Texas,76021,Central,OFF-MES-10002477,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",15.72,4,0.4,1.572
6127,US2014-7570,2014-06-04,2014-06-08,Standard Class,SS-10140,Saphhira Shifley,Corporate,Los Angeles,California,90036,West,TEC-KIN-10000746,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,32.22,4,0.1,3.222
6128,US2014-7570,2014-06-04,2014-06-08,Standard Class,SS-10140,Saphhira Shifley,Corporate,Los Angeles,California,90036,West,OFF-XER-10001720,Office Supplies,Paper,Xerox 1947,10.764,2,0.1,4.186
6129,US2014-7570,2014-06-04,2014-06-08,Standard Class,SS-10140,Saphhira Shifley,Corporate,Los Angeles,California,90036,West,OFF-UNI-10000849,Office Supplies,Binders,UniKeep View Case Binders,4.401,1,0.1,1.7604
6130,US2013-3820,2013-04-01,2013-04-07,Standard Class,EH-3990,Erica Hackney,Consumer,New York City,New York,10009,East,FUR-GLO-10001234,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996,6,0.1,54.666
6131,US2011-2120,2011-10-25,2011-10-28,First Class,AH-30,Aaron Hawkins,Corporate,San Francisco,California,94109,West,OFF-GBC-10001857,Office Supplies,Binders,GBC VeloBind Cover Sets,55.584,4,0.1,24.704
6132,US2014-4100,2014-03-27,2014-04-03,Standard Class,EM-4200,Evan Minnotte,Home Office,Virginia Beach,Virginia,23464,South,TEC-MEM-10001683,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,35.5,2,0,13.845
6133,US2014-4100,2014-03-27,2014-04-03,Standard Class,EM-4200,Evan Minnotte,Home Office,Virginia Beach,Virginia,23464,South,OFF-STA-10002646,Office Supplies,Fasteners,Staples,3.76,2,0,1.316
6134,US2011-1210,2011-12-27,2011-12-31,Standard Class,TB-11190,Thomas Brumley,Home Office,New York City,New York,10011,East,FUR-GLO-10004544,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767.214,14,0.1,161.9674
6135,US2014-7300,2014-09-16,2014-09-21,Standard Class,AB-165,Alan Barnes,Consumer,Lebanon,Tennessee,37087,South,OFF-XER-10004308,Office Supplies,Paper,Xerox 1893,163.96,4,0,80.3404
6136,US2013-7690,2013-08-17,2013-08-20,First Class,AO-810,Anthony O'Donnell,Corporate,Los Angeles,California,90045,West,FUR-BAR-10001887,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",181.44,2,0.1,32.256
6137,US2013-4240,2013-11-05,2013-11-05,Same Day,TT-11220,Thomas Thornton,Consumer,Chula Vista,California,91911,West,OFF-BOS-10000798,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,173.52,4,0.1,36.632
6138,US2012-4950,2012-10-18,2012-10-22,Standard Class,KN-6705,Kristina Nunn,Home Office,Mcallen,Texas,78501,Central,TEC-VER-10004818,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",13.848,2,0.4,-2.308
6139,US2012-4950,2012-10-18,2012-10-22,Standard Class,KN-6705,Kristina Nunn,Home Office,Mcallen,Texas,78501,Central,OFF-TRI-10001696,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,219.492,6,0.4,-40.2402
6140,US2013-5170,2013-11-01,2013-11-05,Second Class,FO-4305,Frank Olsen,Consumer,Hollywood,Florida,33021,South,OFF-XER-10003189,Office Supplies,Paper,Xerox 1898,24.048,6,0.4,3.2064
6141,US2011-6960,2011-03-30,2011-04-04,Standard Class,GA-4725,Guy Armstrong,Consumer,San Francisco,California,94110,West,FUR-O'S-10004910,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,217.764,2,0.1,0
6142,US2012-1870,2012-04-18,2012-04-20,First Class,NC-8415,Nathan Cano,Consumer,Santa Maria,California,93454,West,OFF-ADV-10002880,Office Supplies,Storage,Advantus Rolling Drawer Organizers,69.264,2,0.1,12.3136
6143,US2014-5260,2014-07-10,2014-07-16,Standard Class,JF-5190,Jamie Frazer,Consumer,Manchester,Connecticut,6040,East,OFF-XER-10003655,Office Supplies,Paper,Xerox 1914,219.84,4,0,107.7216
